species_key,source_code_system,source_species_code,scientific_name,common_name,genus,specific_epithet,community_layers,growth_habits,original_bien_query_name,bien_query_scientific_name,bien_query_name,niche_taxon_name,niche_taxon_key,uses_manual_bien_override,manual_bien_override_name,override_decision,override_confidence,override_review_status,bien_range_available,range_lookup_status,range_match_status,needs_range_review,range_review_reason,range_lookup_error,source_tables,states_present,n_states,n_plot_visits,n_conditions,n_source_rows,abundance_total,in_seedlings,in_saplings,in_trees,in_shrubs,in_forbs,in_graminoids,in_p2veg_tree_layers,is_pseudo_taxon,has_scientific_name,needs_niche,source_scientific_name,recommended_bien_name,override_notes
p2veg:AGUTN,nrcs_plants_symbol,AGUTN,Agave utahensis var. nevadensis,Nevada agave,Agave,utahensis,shrub,shrub_vine,Agave_utahensis_var._nevadensis,Agave utahensis var. nevadensis,Agave_utahensis_var._nevadensis,Agave utahensis var. nevadensis,bien_taxon:agave_utahensis_var_nevadensis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,NV,1,1,1,1,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:AGRI2,nrcs_plants_symbol,AGRI2,Ageratina riparia,spreading snakeroot,Ageratina,riparia,forb;shrub,forb;shrub_vine,Ageratina_riparia,Ageratina riparia,Ageratina_riparia,Ageratina riparia,bien_taxon:ageratina_riparia,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,HI,1,5,5,12,254,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:AGGLD,nrcs_plants_symbol,AGGLD,Agoseris glauca var. dasycephala,pale agoseris,Agoseris,glauca,forb,forb,Agoseris_glauca_var._dasycephala,Agoseris glauca var. dasycephala,Agoseris_glauca_var._dasycephala,Agoseris glauca var. dasycephala,bien_taxon:agoseris_glauca_var_dasycephala,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,WA;WY,2,3,3,4,16,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:AGCRP8,nrcs_plants_symbol,AGCRP8,Agropyron cristatum ssp. pectinatum,crested wheatgrass,Agropyron,cristatum,graminoid,graminoid,Agropyron_cristatum_ssp._pectinatum,Agropyron cristatum ssp. pectinatum,Agropyron_cristatum_ssp._pectinatum,Agropyron cristatum ssp. pectinatum,bien_taxon:agropyron_cristatum_ssp_pectinatum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA,1,2,3,5,68,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:AGFR,nrcs_plants_symbol,AGFR,Agropyron fragile,Siberian wheatgrass,Agropyron,fragile,graminoid,graminoid,Agropyron_fragile,Agropyron fragile,Agropyron_fragile,Agropyron fragile,bien_taxon:agropyron_fragile,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CO,1,2,2,4,15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:AGOR,nrcs_plants_symbol,AGOR,Agrostis oregonensis,Oregon bentgrass,Agrostis,oregonensis,graminoid,graminoid,Agrostis_oregonensis,Agrostis oregonensis,Agrostis_oregonensis,Agrostis oregonensis,bien_taxon:agrostis_oregonensis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,ID,1,2,2,2,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:AICAC2,nrcs_plants_symbol,AICAC2,Aira caryophyllea var. caryophyllea,silver hairgrass,Aira,caryophyllea,graminoid,graminoid,Aira_caryophyllea_var._caryophyllea,Aira caryophyllea var. caryophyllea,Aira_caryophyllea_var._caryophyllea,Aira caryophyllea var. caryophyllea,bien_taxon:aira_caryophyllea_var_caryophyllea,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,OR,1,1,2,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:ALBIP,nrcs_plants_symbol,ALBIP,Allium bisceptrum var. palmeri,aspen onion,Allium,bisceptrum,forb,forb,Allium_bisceptrum_var._palmeri,Allium bisceptrum var. palmeri,Allium_bisceptrum_var._palmeri,Allium bisceptrum var. palmeri,bien_taxon:allium_bisceptrum_var_palmeri,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,NM,1,1,1,3,18,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:ALBR,nrcs_plants_symbol,ALBR,Allium brandegeei,Brandegee's onion,Allium,brandegeei,forb,forb,Allium_brandegeei,Allium brandegeei,Allium_brandegeei,Allium brandegeei,bien_taxon:allium_brandegeei,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CO,1,1,1,1,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:ALDO,nrcs_plants_symbol,ALDO,Allium douglasii,Douglas' onion,Allium,douglasii,forb,forb,Allium_douglasii,Allium douglasii,Allium_douglasii,Allium douglasii,bien_taxon:allium_douglasii,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,ID;UT,2,3,3,5,17,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:ALGEG,nrcs_plants_symbol,ALGEG,Allium geyeri var. geyeri,Geyer's onion,Allium,geyeri,forb,forb,Allium_geyeri_var._geyeri,Allium geyeri var. geyeri,Allium_geyeri_var._geyeri,Allium geyeri var. geyeri,bien_taxon:allium_geyeri_var_geyeri,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,OR,1,1,1,1,10,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:ALOB,nrcs_plants_symbol,ALOB,Allium obtusum,red Sierra onion,Allium,obtusum,forb,forb,Allium_obtusum,Allium obtusum,Allium_obtusum,Allium obtusum,bien_taxon:allium_obtusum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA,1,2,2,2,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:ALINT,nrcs_plants_symbol,ALINT,Alnus incana ssp. tenuifolia,thinleaf alder,Alnus,incana,p2veg_tree_layer;shrub,large_tree;seedling_sapling_tree;shrub_vine,Alnus_incana_ssp._tenuifolia,Alnus incana ssp. tenuifolia,Alnus_incana_ssp._tenuifolia,Alnus incana ssp. tenuifolia,bien_taxon:alnus_incana_ssp_tenuifolia,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,AK;AZ;CA;CO;ID;MT;NM;OR;UT;WA;WY,11,535,581,1037,21482.344502,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,,
p2veg:ALVIC,nrcs_plants_symbol,ALVIC,Alnus viridis ssp. crispa,mountain alder,Alnus,viridis,p2veg_tree_layer;shrub,seedling_sapling_tree;shrub_vine,Alnus_viridis_ssp._crispa,Alnus viridis ssp. crispa,Alnus_viridis_ssp._crispa,Alnus viridis ssp. crispa,bien_taxon:alnus_viridis_ssp_crispa,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,AK,1,123,140,329,7478.744708,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,,
p2veg:ALVIF,nrcs_plants_symbol,ALVIF,Alnus viridis ssp. fruticosa,Siberian alder,Alnus,viridis,p2veg_tree_layer;shrub,seedling_sapling_tree;shrub_vine,Alnus_viridis_ssp._fruticosa,Alnus viridis ssp. fruticosa,Alnus_viridis_ssp._fruticosa,Alnus viridis ssp. fruticosa,bien_taxon:alnus_viridis_ssp_fruticosa,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,AK;CA,2,150,163,366,9157.56725,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,,
p2veg:ALVIS,nrcs_plants_symbol,ALVIS,Alnus viridis ssp. sinuata,Sitka alder,Alnus,viridis,p2veg_tree_layer;shrub,large_tree;seedling_sapling_tree;shrub_vine,Alnus_viridis_ssp._sinuata,Alnus viridis ssp. sinuata,Alnus_viridis_ssp._sinuata,Alnus viridis ssp. sinuata,bien_taxon:alnus_viridis_ssp_sinuata,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,AK;CA;ID;MT;OR;WA;WY,7,3602,3902,7134,158918.649689,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,,
p2veg:ALPO3,nrcs_plants_symbol,ALPO3,Alphitonia ponderosa,Hawai'i kauilatree,Alphitonia,ponderosa,p2veg_tree_layer,large_tree;seedling_sapling_tree,Alphitonia_ponderosa,Alphitonia ponderosa,Alphitonia_ponderosa,Alphitonia ponderosa,bien_taxon:alphitonia_ponderosa,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,HI,1,1,1,2,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,,
p2veg:ALDED,nrcs_plants_symbol,ALDED,Alyssum desertorum var. desertorum,desert madwort,Alyssum,desertorum,forb,forb,Alyssum_desertorum_var._desertorum,Alyssum desertorum var. desertorum,Alyssum_desertorum_var._desertorum,Alyssum desertorum var. desertorum,bien_taxon:alyssum_desertorum_var_desertorum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,NV,1,2,2,5,183,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:ALSI8,nrcs_plants_symbol,ALSI8,Alyssum simplex,alyssum,Alyssum,simplex,forb,forb,Alyssum_simplex,Alyssum simplex,Alyssum_simplex,Alyssum simplex,bien_taxon:alyssum_simplex,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CO;MT;UT;WY,4,26,26,44,489,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:ALST11,nrcs_plants_symbol,ALST11,Alyxia stellata,Maile,Alyxia,stellata,shrub,shrub_vine,Alyxia_stellata,Alyxia stellata,Alyxia_stellata,Alyxia stellata,bien_taxon:alyxia_stellata,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,HI,1,16,16,30,202.117635,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:AMBI,nrcs_plants_symbol,AMBI,Amaranthus bigelovii,Bigelow's amaranth,Amaranthus,bigelovii,forb,forb,Amaranthus_bigelovii,Amaranthus bigelovii,Amaranthus_bigelovii,Amaranthus bigelovii,bien_taxon:amaranthus_bigelovii,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,NM,1,1,1,1,30,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:AMCR4,nrcs_plants_symbol,AMCR4,Amaranthus cruentus,red amaranth,Amaranthus,cruentus,forb,forb,Amaranthus_cruentus,Amaranthus cruentus,Amaranthus_cruentus,Amaranthus cruentus,bien_taxon:amaranthus_cruentus,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,NM,1,5,5,10,61.293589,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:AMLI3,nrcs_plants_symbol,AMLI3,Ambrosia linearis,streaked bur ragweed,Ambrosia,linearis,shrub,shrub_vine,Ambrosia_linearis,Ambrosia linearis,Ambrosia_linearis,Ambrosia linearis,bien_taxon:ambrosia_linearis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CO,1,1,1,2,15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:AMALA,nrcs_plants_symbol,AMALA,Amelanchier alnifolia var. alnifolia,Saskatoon serviceberry,Amelanchier,alnifolia,p2veg_tree_layer;shrub,seedling_sapling_tree;shrub_vine,Amelanchier_alnifolia_var._alnifolia,Amelanchier alnifolia var. alnifolia,Amelanchier_alnifolia_var._alnifolia,Amelanchier alnifolia var. alnifolia,bien_taxon:amelanchier_alnifolia_var_alnifolia,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CO;OR,2,21,22,39,675.927376,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,,
p2veg:AMALS,nrcs_plants_symbol,AMALS,Amelanchier alnifolia var. semiintegrifolia,Saskatoon serviceberry,Amelanchier,alnifolia,shrub,shrub_vine,Amelanchier_alnifolia_var._semiintegrifolia,Amelanchier alnifolia var. semiintegrifolia,Amelanchier_alnifolia_var._semiintegrifolia,Amelanchier alnifolia var. semiintegrifolia,bien_taxon:amelanchier_alnifolia_var_semiintegrifolia,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,WA,1,1,1,1,15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:AMHU2,nrcs_plants_symbol,AMHU2,Amelanchier humilis,low serviceberry,Amelanchier,humilis,shrub,shrub_vine,Amelanchier_humilis,Amelanchier humilis,Amelanchier_humilis,Amelanchier humilis,bien_taxon:amelanchier_humilis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,MT,1,1,1,3,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:AMPA2,nrcs_plants_symbol,AMPA2,Amelanchier pallida,pale serviceberry,Amelanchier,pallida,shrub,shrub_vine,Amelanchier_pallida,Amelanchier pallida,Amelanchier_pallida,Amelanchier pallida,bien_taxon:amelanchier_pallida,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA;NV,2,3,3,7,55,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:AMUTU,nrcs_plants_symbol,AMUTU,Amelanchier utahensis var. utahensis,Utah serviceberry,Amelanchier,utahensis,p2veg_tree_layer;shrub,seedling_sapling_tree;shrub_vine,Amelanchier_utahensis_var._utahensis,Amelanchier utahensis var. utahensis,Amelanchier_utahensis_var._utahensis,Amelanchier utahensis var. utahensis,bien_taxon:amelanchier_utahensis_var_utahensis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,AZ;CA;NV;UT;WY,5,11,11,22,127,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,,
p2veg:AMCAC,nrcs_plants_symbol,AMCAC,Amorpha californica var. californica,California false indigo,Amorpha,californica,shrub,shrub_vine,Amorpha_californica_var._californica,Amorpha californica var. californica,Amorpha_californica_var._californica,Amorpha californica var. californica,bien_taxon:amorpha_californica_var_californica,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA,1,3,3,4,23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:AMCAN,nrcs_plants_symbol,AMCAN,Amorpha californica var. napensis,Napa false indigo,Amorpha,californica,shrub,shrub_vine,Amorpha_californica_var._napensis,Amorpha californica var. napensis,Amorpha_californica_var._napensis,Amorpha californica var. napensis,bien_taxon:amorpha_californica_var_napensis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA,1,1,1,1,40,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:AMMEI2,nrcs_plants_symbol,AMMEI2,Amsinckia menziesii var. intermedia,common fiddleneck,Amsinckia,menziesii,forb,forb,Amsinckia_menziesii_var._intermedia,Amsinckia menziesii var. intermedia,Amsinckia_menziesii_var._intermedia,Amsinckia menziesii var. intermedia,bien_taxon:amsinckia_menziesii_var_intermedia,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,AZ;CA,2,43,44,78,802.247967,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:AMTET,nrcs_plants_symbol,AMTET,Amsinckia tessellata var. tessellata,bristly fiddleneck,Amsinckia,tessellata,forb,forb,Amsinckia_tessellata_var._tessellata,Amsinckia tessellata var. tessellata,Amsinckia_tessellata_var._tessellata,Amsinckia tessellata var. tessellata,bien_taxon:amsinckia_tessellata_var_tessellata,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA,1,1,1,3,15,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:AMTOS,nrcs_plants_symbol,AMTOS,Amsonia tomentosa var. stenophylla,woolly bluestar,Amsonia,tomentosa,forb,forb,Amsonia_tomentosa_var._stenophylla,Amsonia tomentosa var. stenophylla,Amsonia_tomentosa_var._stenophylla,Amsonia tomentosa var. stenophylla,bien_taxon:amsonia_tomentosa_var_stenophylla,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,NM,1,4,4,8,41.062134,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:ANLY,nrcs_plants_symbol,ANLY,Anemone lyallii,Little Mountain thimbleweed,Anemone,lyallii,forb,forb,Anemone_lyallii,Anemone lyallii,Anemone_lyallii,Anemone lyallii,bien_taxon:anemone_lyallii,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,WA,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:ANRO,nrcs_plants_symbol,ANRO,Angelica roseana,rose angelica,Angelica,roseana,forb,forb,Angelica_roseana,Angelica roseana,Angelica_roseana,Angelica roseana,bien_taxon:angelica_roseana,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,WY,1,1,1,1,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:ANEV,nrcs_plants_symbol,ANEV,Angiopteris evecta,Oriental vessel fern,Angiopteris,evecta,forb,forb,Angiopteris_evecta,Angiopteris evecta,Angiopteris_evecta,Angiopteris evecta,bien_taxon:angiopteris_evecta,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,HI,1,11,11,19,403,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:ANHOH,nrcs_plants_symbol,ANHOH,Antennaria howellii ssp. howellii,Howell's pussytoes,Antennaria,howellii,forb,forb,Antennaria_howellii_ssp._howellii,Antennaria howellii ssp. howellii,Antennaria_howellii_ssp._howellii,Antennaria howellii ssp. howellii,bien_taxon:antennaria_howellii_ssp_howellii,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,ID;WA,2,8,8,11,73,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:ANLUA2,nrcs_plants_symbol,ANLUA2,Antennaria luzuloides ssp. aberrans,rush pussytoes,Antennaria,luzuloides,forb,forb,Antennaria_luzuloides_ssp._aberrans,Antennaria luzuloides ssp. aberrans,Antennaria_luzuloides_ssp._aberrans,Antennaria luzuloides ssp. aberrans,bien_taxon:antennaria_luzuloides_ssp_aberrans,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,NV,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:ANLUL,nrcs_plants_symbol,ANLUL,Antennaria luzuloides ssp. luzuloides,rush pussytoes,Antennaria,luzuloides,forb,forb,Antennaria_luzuloides_ssp._luzuloides,Antennaria luzuloides ssp. luzuloides,Antennaria_luzuloides_ssp._luzuloides,Antennaria luzuloides ssp. luzuloides,bien_taxon:antennaria_luzuloides_ssp_luzuloides,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,OR,1,3,4,4,8.934036,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:ANPUP,nrcs_plants_symbol,ANPUP,Antennaria pulcherrima ssp. pulcherrima,handsome pussy-toes,Antennaria,pulcherrima,forb,forb,Antennaria_pulcherrima_ssp._pulcherrima,Antennaria pulcherrima ssp. pulcherrima,Antennaria_pulcherrima_ssp._pulcherrima,Antennaria pulcherrima ssp. pulcherrima,bien_taxon:antennaria_pulcherrima_ssp_pulcherrima,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,WA,1,2,2,2,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:ANROA,nrcs_plants_symbol,ANROA,Antennaria rosea ssp. arida,rosy pussytoes,Antennaria,rosea,forb,forb,Antennaria_rosea_ssp._arida,Antennaria rosea ssp. arida,Antennaria_rosea_ssp._arida,Antennaria rosea ssp. arida,bien_taxon:antennaria_rosea_ssp_arida,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,AZ;WA,2,3,3,3,11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:ANROC,nrcs_plants_symbol,ANROC,Antennaria rosea ssp. confinis,rosy pussytoes,Antennaria,rosea,forb,forb,Antennaria_rosea_ssp._confinis,Antennaria rosea ssp. confinis,Antennaria_rosea_ssp._confinis,Antennaria rosea ssp. confinis,bien_taxon:antennaria_rosea_ssp_confinis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,OR;WY,2,7,8,12,42.868965,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:ANROP,nrcs_plants_symbol,ANROP,Antennaria rosea ssp. pulvinata,pulvinate pussytoes,Antennaria,rosea,forb,forb,Antennaria_rosea_ssp._pulvinata,Antennaria rosea ssp. pulvinata,Antennaria_rosea_ssp._pulvinata,Antennaria rosea ssp. pulvinata,bien_taxon:antennaria_rosea_ssp_pulvinata,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,MT;WA,2,3,3,6,40,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:ANROR,nrcs_plants_symbol,ANROR,Antennaria rosea ssp. rosea,rosy pussytoes,Antennaria,rosea,forb,forb,Antennaria_rosea_ssp._rosea,Antennaria rosea ssp. rosea,Antennaria_rosea_ssp._rosea,Antennaria rosea ssp. rosea,bien_taxon:antennaria_rosea_ssp_rosea,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA;MT;WA;WY,4,9,11,20,98.967576,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:ANST2,nrcs_plants_symbol,ANST2,Antennaria stenophylla,narrowleaf pussytoes,Antennaria,stenophylla,forb,forb,Antennaria_stenophylla,Antennaria stenophylla,Antennaria_stenophylla,Antennaria stenophylla,bien_taxon:antennaria_stenophylla,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,ID;OR;WA,3,5,5,5,19,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:ANMOA3,nrcs_plants_symbol,ANMOA3,Anthoxanthum monticola ssp. alpinum,alpine sweetgrass,Anthoxanthum,monticola,graminoid,graminoid,Anthoxanthum_monticola_ssp._alpinum,Anthoxanthum monticola ssp. alpinum,Anthoxanthum_monticola_ssp._alpinum,Anthoxanthum monticola ssp. alpinum,bien_taxon:anthoxanthum_monticola_ssp_alpinum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,AK,1,2,2,2,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:ANPL2,nrcs_plants_symbol,ANPL2,Antidesma platyphyllum,ha'a,Antidesma,platyphyllum,p2veg_tree_layer,large_tree;seedling_sapling_tree,Antidesma_platyphyllum,Antidesma platyphyllum,Antidesma_platyphyllum,Antidesma platyphyllum,bien_taxon:antidesma_platyphyllum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,HI,1,15,17,24,118.870581,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,,
p2veg:ANMA3,nrcs_plants_symbol,ANMA3,Antirrhinum majus,garden snapdragon,Antirrhinum,majus,forb,forb,Antirrhinum_majus,Antirrhinum majus,Antirrhinum_majus,Antirrhinum majus,bien_taxon:antirrhinum_majus,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,OR;WA,2,5,8,9,21.446184,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:AQCOO,nrcs_plants_symbol,AQCOO,Aquilegia coerulea var. ochroleuca,white Colorado columbine,Aquilegia,coerulea,forb,forb,Aquilegia_coerulea_var._ochroleuca,Aquilegia coerulea var. ochroleuca,Aquilegia_coerulea_var._ochroleuca,Aquilegia coerulea var. ochroleuca,bien_taxon:aquilegia_coerulea_var_ochroleuca,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,WY,1,1,1,1,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
