species_key,source_code_system,source_species_code,scientific_name,common_name,genus,specific_epithet,source_tables,community_layers,growth_habits,states_present,n_states,n_plot_visits,n_conditions,n_source_rows,abundance_total,in_seedlings,in_saplings,in_trees,in_shrubs,in_forbs,in_graminoids,in_p2veg_tree_layers,is_pseudo_taxon,has_scientific_name,needs_niche
p2veg:PHLEU,nrcs_plants_symbol,PHLEU,Phleum,timothy,Phleum,,P2VEG_SUBPLOT_SPP,graminoid;shrub,graminoid;shrub_vine,CA;CO;ID;MT;OR;UT;WA;WY,8,102,108,168,1905.955734,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:PHLOX,nrcs_plants_symbol,PHLOX,Phlox,phlox,Phlox,,P2VEG_SUBPLOT_SPP,forb;shrub,forb;shrub_vine,CA;ID;NV;OR;WA;WY,6,318,340,510,2382.260659,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PHOLI2,nrcs_plants_symbol,PHOLI2,Pholistoma,fiestaflower,Pholistoma,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,2,2,5,32,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PHORA,nrcs_plants_symbol,PHORA,Phoradendron,mistletoe,Phoradendron,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,CA,1,12,12,16,63,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PHYLL3,nrcs_plants_symbol,PHYLL3,Phyllodoce,mountainheath,Phyllodoce,,P2VEG_SUBPLOT_SPP,forb;shrub,forb;shrub_vine,AK;CA;ID;OR;WA,5,16,16,28,472.432003,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PHIN7,nrcs_plants_symbol,PHIN7,Phyllodoce x intermedia,mountainheath,Phyllodoce,x,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,AK,1,1,1,1,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PHYSA,nrcs_plants_symbol,PHYSA,Physalis,groundcherry,Physalis,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,1,1,4,17,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PHYSO,nrcs_plants_symbol,PHYSO,Physocarpus,ninebark,Physocarpus,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,CA;OR;WA,3,28,31,51,638.806772,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PICEA,nrcs_plants_symbol,PICEA,Picea,spruce,Picea,,P2VEG_SUBPLOT_SPP,p2veg_tree_layer,large_tree,CA,1,1,1,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
p2veg:PILU,nrcs_plants_symbol,PILU,Picea x lutzii,hybrid spruce,Picea,x,P2VEG_SUBPLOT_SPP,p2veg_tree_layer,large_tree,AK,1,1,1,3,53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
p2veg:PIPTA2,nrcs_plants_symbol,PIPTA2,Piptatherum,ricegrass,Piptatherum,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,CA,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:PIPTO,nrcs_plants_symbol,PIPTO,Piptochaetium,speargrass,Piptochaetium,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,AZ,1,1,1,4,85,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:PITTO,nrcs_plants_symbol,PITTO,Pittosporum,cheesewood,Pittosporum,,P2VEG_SUBPLOT_SPP,p2veg_tree_layer,seedling_sapling_tree,HI,1,3,3,3,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
p2veg:PLAGI,nrcs_plants_symbol,PLAGI,Plagiobothrys,popcornflower,Plagiobothrys,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR,2,28,29,44,259.25978,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PLANT,nrcs_plants_symbol,PLANT,Plantago,plantain,Plantago,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR;WA,3,15,17,24,130.934612,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PLATA2,nrcs_plants_symbol,PLATA2,Platanthera,fringed orchid,Platanthera,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR;WA,3,3,3,3,11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PLECT,nrcs_plants_symbol,PLECT,Plectritis,seablush,Plectritis,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,5,5,11,199,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PLEUR12,nrcs_plants_symbol,PLEUR12,Pleuraphis,galleta grass,Pleuraphis,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,CA;CO;NM;UT,4,6,7,14,150.42692,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:POA,nrcs_plants_symbol,POA,Poa,bluegrass,Poa,,P2VEG_SUBPLOT_SPP,forb;graminoid,forb;graminoid,AK;AZ;CA;CO;ID;MT;NM;NV;OR;UT;WA;WY,12,3239,3442,6532,73357.429917,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:POLEM,nrcs_plants_symbol,POLEM,Polemonium,Jacob's-ladder,Polemonium,,P2VEG_SUBPLOT_SPP,forb,forb,AK;CA;NV;OR;WA,5,18,20,27,138.858682,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:POLYG,nrcs_plants_symbol,POLYG,Polygala,polygala,Polygala,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR,2,6,6,10,38,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:POLYG4,nrcs_plants_symbol,POLYG4,Polygonum,knotweed,Polygonum,,P2VEG_SUBPLOT_SPP,forb;graminoid,forb;graminoid,CA;CO;HI;ID;OR;WA,6,18,23,33,379.796185,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:POLYP,nrcs_plants_symbol,POLYP,Polypodium,polypody,Polypodium,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,2,2,2,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:POLYP2,nrcs_plants_symbol,POLYP2,Polypogon,rabbitsfoot grass,Polypogon,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,CA,1,4,4,13,251,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:POLYS,nrcs_plants_symbol,POLYS,Polystichum,hollyfern,Polystichum,,P2VEG_SUBPLOT_SPP,forb,forb,CA;WA,2,8,11,19,104.09942,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:POAC5,nrcs_plants_symbol,POAC5,Populus x acuminata,lanceleaf cottonwood,Populus,x,P2VEG_SUBPLOT_SPP,p2veg_tree_layer,seedling_sapling_tree,CO;UT,2,3,3,4,67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
p2veg:PORTU,nrcs_plants_symbol,PORTU,Portulaca,purslane,Portulaca,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR,2,2,2,3,10,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:POTEN,nrcs_plants_symbol,POTEN,Potentilla,cinquefoil,Potentilla,,P2VEG_SUBPLOT_SPP,forb;shrub,forb;shrub_vine,AK;CA;CO;ID;MT;NV;OR;UT;WA;WY,10,279,311,435,2293.329777,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PRENA,nrcs_plants_symbol,PRENA,Prenanthes,rattlesnakeroot,Prenanthes,,P2VEG_SUBPLOT_SPP,forb,forb,AK,1,1,1,1,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PRITC,nrcs_plants_symbol,PRITC,Pritchardia,pritchardia,Pritchardia,,P2VEG_SUBPLOT_SPP,p2veg_tree_layer,large_tree,HI,1,1,1,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
p2veg:PROSA,nrcs_plants_symbol,PROSA,Prosartes,fairybells,Prosartes,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR;WA,3,16,16,26,115,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PROSO,nrcs_plants_symbol,PROSO,Prosopis,mesquite,Prosopis,,P2VEG_SUBPLOT_SPP,p2veg_tree_layer,seedling_sapling_tree,NM,1,1,1,3,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
p2veg:PRUNU,nrcs_plants_symbol,PRUNU,Prunus,plum,Prunus,,P2VEG_SUBPLOT_SPP,p2veg_tree_layer;shrub,seedling_sapling_tree;shrub_vine,AK;CA;ID;OR;WA,5,133,148,208,1619.228085,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
p2veg:PSEUD43,nrcs_plants_symbol,PSEUD43,Pseudognaphalium,cudweed,Pseudognaphalium,,P2VEG_SUBPLOT_SPP,forb,forb,MT;OR,2,2,2,2,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PSEUD22,nrcs_plants_symbol,PSEUD22,Pseudoroegneria,wheatgrass,Pseudoroegneria,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,ID;MT;WY,3,11,11,19,253,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:PSEUD7,nrcs_plants_symbol,PSEUD7,Pseudotsuga,Douglas-fir,Pseudotsuga,,P2VEG_SUBPLOT_SPP,p2veg_tree_layer,seedling_sapling_tree,MT,1,1,1,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
p2veg:PURSH,nrcs_plants_symbol,PURSH,Purshia,bitterbrush,Purshia,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,CA,1,9,9,22,155,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PYROL,nrcs_plants_symbol,PYROL,Pyrola,wintergreen,Pyrola,,P2VEG_SUBPLOT_SPP,forb,forb,AK;CA;OR;WA;WY,5,29,32,47,211.40361,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:QUERC,nrcs_plants_symbol,QUERC,Quercus,oak,Quercus,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,CA,1,17,21,38,575.944894,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:QUAC3,nrcs_plants_symbol,QUAC3,Quercus x acutidens,hybrid oak,Quercus,x,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,CA,1,1,1,2,40,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:QUJO,nrcs_plants_symbol,QUJO,Quercus x jolonensis,hybrid oak,Quercus,x,P2VEG_SUBPLOT_SPP,p2veg_tree_layer,seedling_sapling_tree,CA,1,1,1,2,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
p2veg:QUMO2,nrcs_plants_symbol,QUMO2,Quercus x moreha,oracle oak,Quercus,x,P2VEG_SUBPLOT_SPP,p2veg_tree_layer,large_tree,CA,1,1,1,1,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
p2veg:QUPA3,nrcs_plants_symbol,QUPA3,Quercus x palmeriana,hybrid oak,Quercus,x,P2VEG_SUBPLOT_SPP,p2veg_tree_layer,seedling_sapling_tree,NM,1,5,5,8,146,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
p2veg:QUPA4,nrcs_plants_symbol,QUPA4,Quercus x pauciloba,,Quercus,x,P2VEG_SUBPLOT_SPP,p2veg_tree_layer;shrub,large_tree;seedling_sapling_tree;shrub_vine,AZ;CO;NM;NV;UT,5,874,912,2116,34226.409389,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
p2veg:RANUN,nrcs_plants_symbol,RANUN,Ranunculus,buttercup,Ranunculus,,P2VEG_SUBPLOT_SPP,forb,forb,AK;CA;ID;OR;UT;WA,6,135,147,200,1515.905046,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:RAPHA,nrcs_plants_symbol,RAPHA,Raphanus,radish,Raphanus,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,1,1,1,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:RHAMN,nrcs_plants_symbol,RHAMN,Rhamnus,buckthorn,Rhamnus,,P2VEG_SUBPLOT_SPP,p2veg_tree_layer;shrub,seedling_sapling_tree;shrub_vine,CA;ID;OR;WA,4,139,153,267,2159.509699,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
p2veg:RHODO,nrcs_plants_symbol,RHODO,Rhododendron,rhododendron,Rhododendron,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,CA;OR;WA,3,31,38,66,687.872391,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:RHUS,nrcs_plants_symbol,RHUS,Rhus,sumac,Rhus,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,CA;OR,2,7,7,10,58,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:RHYNC3,nrcs_plants_symbol,RHYNC3,Rhynchospora,beaksedge,Rhynchospora,,P2VEG_SUBPLOT_SPP,forb;graminoid,forb;graminoid,HI,1,2,2,3,44,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:RIBES,nrcs_plants_symbol,RIBES,Ribes,currant,Ribes,,P2VEG_SUBPLOT_SPP,forb;shrub,forb;shrub_vine,AK;CA;CO;ID;MT;NV;OR;UT;WA,9,571,625,896,5613.954097,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:ROMAN,nrcs_plants_symbol,ROMAN,Romanzoffia,mistmaiden,Romanzoffia,,P2VEG_SUBPLOT_SPP,forb,forb,OR,1,1,1,2,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:ROSA5,nrcs_plants_symbol,ROSA5,Rosa,rose,Rosa,,P2VEG_SUBPLOT_SPP,forb;shrub,forb;shrub_vine,AK;AZ;CA;CO;ID;MT;NM;NV;OR;UT;WA,11,1504,1639,2456,13439.768453,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:RUBUS,nrcs_plants_symbol,RUBUS,Rubus,blackberry,Rubus,,P2VEG_SUBPLOT_SPP,forb;shrub,forb;shrub_vine,AK;CA;CO;ID;MT;OR;UT;WA,8,183,213,317,3446.868093,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:RUBI7,nrcs_plants_symbol,RUBI7,Rubus bifrons x ursinus,hybrid blackberry,Rubus,bifrons,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,CA,1,1,1,4,52,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:RUDBE,nrcs_plants_symbol,RUDBE,Rudbeckia,coneflower,Rudbeckia,,P2VEG_SUBPLOT_SPP,forb,forb,CA;ID;OR;WA,4,9,11,18,145.708493,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:RUMEX,nrcs_plants_symbol,RUMEX,Rumex,dock,Rumex,,P2VEG_SUBPLOT_SPP,forb;graminoid,forb;graminoid,AK;CA;HI;ID;OR;WA,6,35,40,45,192.986424,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:RUTA5,nrcs_plants_symbol,RUTA5,Ruta,rue,Ruta,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,2,2,6,119,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:SADLE,nrcs_plants_symbol,SADLE,Sadleria,sadleria,Sadleria,,P2VEG_SUBPLOT_SPP,forb,forb,HI,1,6,6,17,178.227543,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:SALIC,nrcs_plants_symbol,SALIC,Salicornia,pickleweed,Salicornia,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,1,1,1,35,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:SALIX,nrcs_plants_symbol,SALIX,Salix,willow,Salix,,P2VEG_SUBPLOT_SPP,p2veg_tree_layer;shrub,large_tree;seedling_sapling_tree;shrub_vine,AK;AZ;CA;CO;ID;MT;NM;NV;OR;UT;WA;WY,12,1771,1922,2736,34987.545243,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
p2veg:SALSO,nrcs_plants_symbol,SALSO,Salsola,Russian thistle,Salsola,,P2VEG_SUBPLOT_SPP,forb,forb,UT,1,1,1,1,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:SALVI,nrcs_plants_symbol,SALVI,Salvia,sage,Salvia,,P2VEG_SUBPLOT_SPP,forb;shrub,forb;shrub_vine,CA;OR;WA,3,62,70,123,1167.767953,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:SAMBU,nrcs_plants_symbol,SAMBU,Sambucus,elderberry,Sambucus,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,CA;OR;UT;WA;WY,5,288,318,425,2731.704571,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:SANGU,nrcs_plants_symbol,SANGU,Sanguinaria,bloodroot,Sanguinaria,,P2VEG_SUBPLOT_SPP,forb,forb,AK,1,1,2,2,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:SANGU2,nrcs_plants_symbol,SANGU2,Sanguisorba,burnet,Sanguisorba,,P2VEG_SUBPLOT_SPP,forb,forb,AK;CA;OR,3,21,23,37,150.299892,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:SANIC,nrcs_plants_symbol,SANIC,Sanicula,sanicle,Sanicula,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR;WA,3,32,33,60,376.320435,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:SAXIF,nrcs_plants_symbol,SAXIF,Saxifraga,saxifrage,Saxifraga,,P2VEG_SUBPLOT_SPP,forb;shrub,forb;shrub_vine,AK;CA;OR;WA,4,128,142,185,1368.990479,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:SCHED,nrcs_plants_symbol,SCHED,Schedonnardus,tumblegrass,Schedonnardus,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,AZ,1,1,1,2,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:SCHIS,nrcs_plants_symbol,SCHIS,Schismus,Mediterranean grass,Schismus,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,AZ;CA,2,6,6,13,147.91945,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:SCHIZ,nrcs_plants_symbol,SCHIZ,Schizachne,false melic,Schizachne,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,WY,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:SCHIZ4,nrcs_plants_symbol,SCHIZ4,Schizachyrium,little bluestem,Schizachyrium,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,AZ;NM;NV;UT,4,22,22,48,517.633355,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:SCHOE6,nrcs_plants_symbol,SCHOE6,Schoenoplectus,bulrush,Schoenoplectus,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,CA;MT,2,3,4,4,123.550936,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:SCIRP,nrcs_plants_symbol,SCIRP,Scirpus,bulrush,Scirpus,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,AK;CA;CO;ID;OR;UT;WA,7,29,31,42,665.21381,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:SCROP,nrcs_plants_symbol,SCROP,Scrophularia,figwort,Scrophularia,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR,2,6,6,8,49,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:SCUTE,nrcs_plants_symbol,SCUTE,Scutellaria,skullcap,Scutellaria,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR;WA,3,12,12,18,181,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:SEDUM,nrcs_plants_symbol,SEDUM,Sedum,stonecrop,Sedum,,P2VEG_SUBPLOT_SPP,forb;shrub,forb;shrub_vine,CA;ID;NV;OR;UT;WA,6,257,291,413,2236.259094,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:SELAG,nrcs_plants_symbol,SELAG,Selaginella,spikemoss,Selaginella,,P2VEG_SUBPLOT_SPP,forb,forb,AK;CA;OR;WA,4,16,17,27,397.586195,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:SENEC,nrcs_plants_symbol,SENEC,Senecio,ragwort,Senecio,,P2VEG_SUBPLOT_SPP,forb,forb,AZ;CA;CO;ID;MT;NM;OR;UT;WA;WY,10,242,255,394,3131.378752,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:SENNA,nrcs_plants_symbol,SENNA,Senna,senna,Senna,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,HI,1,1,1,1,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:SETAR,nrcs_plants_symbol,SETAR,Setaria,bristlegrass,Setaria,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,AZ;CA;CO;HI;NM,5,23,23,36,257.084176,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:SHEPH,nrcs_plants_symbol,SHEPH,Shepherdia,buffaloberry,Shepherdia,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,CA,1,2,2,2,16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:SIDA,nrcs_plants_symbol,SIDA,Sida,fanpetals,Sida,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,HI,1,1,3,3,1.787501,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:SIDAL,nrcs_plants_symbol,SIDAL,Sidalcea,checkerbloom,Sidalcea,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR,2,20,25,37,209.136881,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:SILEN,nrcs_plants_symbol,SILEN,Silene,catchfly,Silene,,P2VEG_SUBPLOT_SPP,forb;shrub,forb;shrub_vine,CA;UT;WA,3,30,34,44,333.254991,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:SINAP,nrcs_plants_symbol,SINAP,Sinapis,mustard,Sinapis,,P2VEG_SUBPLOT_SPP,forb,forb,OR;WA,2,2,2,2,11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:SISYM,nrcs_plants_symbol,SISYM,Sisymbrium,hedgemustard,Sisymbrium,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR;WA,3,5,6,10,54.90218,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:SISYR,nrcs_plants_symbol,SISYR,Sisyrinchium,blue-eyed grass,Sisyrinchium,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR,2,4,4,4,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:SMILA2,nrcs_plants_symbol,SMILA2,Smilax,greenbrier,Smilax,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,CA,1,1,1,1,15.87951,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:SOLAN,nrcs_plants_symbol,SOLAN,Solanum,nightshade,Solanum,,P2VEG_SUBPLOT_SPP,forb;shrub,forb;shrub_vine,CA;WA,2,6,6,7,33,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:SOLID,nrcs_plants_symbol,SOLID,Solidago,goldenrod,Solidago,,P2VEG_SUBPLOT_SPP,forb,forb,AZ;CA;CO;ID;OR;WA;WY,7,49,54,76,442.322574,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:SONCH,nrcs_plants_symbol,SONCH,Sonchus,sowthistle,Sonchus,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,1,1,1,1.856388,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
