species_key,source_code_system,source_species_code,scientific_name,common_name,community_layers,growth_habits,n_states,n_plot_visits,n_conditions,abundance_total,source_tables,is_pseudo_taxon,needs_niche,bien_query_name,bien_range_available,range_lookup_status,range_match_status,needs_range_review,range_review_reason,range_lookup_error,has_global_niche,has_study_area_niche,in_cwm_missing_species,cwm_missing_n_condition_rows,cwm_missing_treecount_total,cwm_missing_seedlings_tpa,cwm_missing_weight_total,gap_stage,gap_reason,study_area_range_failure_stage,study_area_range_failure_reason,study_area_niche_missing_indicators
p2veg:CHNI2,nrcs_plants_symbol,CHNI2,Chamaecrista nictitans,sensitive partridge pea,forb,forb,2,3,3,43,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Chamaecrista_nictitans,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CHNIG,nrcs_plants_symbol,CHNIG,Chamaecrista nictitans ssp. patellaria var. glabrata,sensitive partridge pea,forb,forb,1,1,1,3,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Chamaecrista_nictitans,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CHNIP2,nrcs_plants_symbol,CHNIP2,Chamaecrista nictitans ssp. patellaria var. patellaria,sensitive partridge pea,forb,forb,1,1,1,12,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Chamaecrista_nictitans,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CHOL,nrcs_plants_symbol,CHOL,Chrysophyllum oliviforme,satinleaf,p2veg_large_tree;p2veg_seedling_sapling_tree,large_tree;seedling_sapling_tree,1,6,6,187.714129,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Chrysophyllum_oliviforme,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CHPA,nrcs_plants_symbol,CHPA,Chaenactis parishii,Parish's chaenactis,shrub,shrub_vine,1,1,1,5,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Chaenactis_parishii,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CHPO3,nrcs_plants_symbol,CHPO3,Chlorogalum pomeridianum,wavyleaf soap plant,forb,forb,1,24,25,182.665634,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Chlorogalum_pomeridianum,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CHPOD,nrcs_plants_symbol,CHPOD,Chlorogalum pomeridianum var. divaricatum,wavyleaf soap plant,forb,forb,1,1,1,3,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Chlorogalum_pomeridianum,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CHPOP4,nrcs_plants_symbol,CHPOP4,Chlorogalum pomeridianum var. pomeridianum,wavyleaf soap plant,forb,forb,1,1,1,10,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Chlorogalum_pomeridianum,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CHPU4,nrcs_plants_symbol,CHPU4,Chrysothamnus pulchellus,southwestern rabbitbrush,shrub,shrub_vine,1,11,11,135.146073,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Chrysothamnus_pulchellus,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CHRU,nrcs_plants_symbol,CHRU,Chenopodium rubrum,red goosefoot,forb,forb,1,1,1,36,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Chenopodium_rubrum,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CHSE11,nrcs_plants_symbol,CHSE11,Chrysolepis sempervirens,bush chinquapin,shrub,shrub_vine,3,695,751,23825.700752,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Chrysolepis_sempervirens,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CHSE6,nrcs_plants_symbol,CHSE6,Chamaesyce serpyllifolia,thymeleaf sandmat,forb,forb,2,4,4,134,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Chamaesyce_serpyllifolia,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CHSES,nrcs_plants_symbol,CHSES,Chamaesyce serpyllifolia ssp. serpyllifolia,thymeleaf sandmat,forb,forb,1,1,1,3,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Chamaesyce_serpyllifolia,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CHSI2,nrcs_plants_symbol,CHSI2,Chenopodium simplex,mapleleaf goosefoot,forb,forb,1,2,2,9,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Chenopodium_simplex,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CHSP11,nrcs_plants_symbol,CHSP11,Chloracantha spinosa,spiny chloracantha,shrub,shrub_vine,1,1,1,7,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Chloracantha_spinosa,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CHTE2,nrcs_plants_symbol,CHTE2,Chorispora tenella,crossflower,forb,forb,3,3,3,28,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Chorispora_tenella,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CHTW,nrcs_plants_symbol,CHTW,Chionophila tweedyi,Tweedy's snowlover,forb,forb,1,1,1,7,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Chionophila_tweedyi,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CHUM,nrcs_plants_symbol,CHUM,Chimaphila umbellata,pipsissewa,forb;shrub,forb;shrub_vine,9,2571,2697,25159.253283,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Chimaphila_umbellata,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CHUMO2,nrcs_plants_symbol,CHUMO2,Chimaphila umbellata ssp. occidentalis,pipsissewa,shrub,shrub_vine,5,516,535,5016.194144,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Chimaphila_umbellata,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CHVE2,nrcs_plants_symbol,CHVE2,Chloris verticillata,tumble windmill grass,graminoid,graminoid,1,8,8,145,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Chloris_verticillata,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CHVI,nrcs_plants_symbol,CHVI,Cheilanthes villosa,villous lipfern,forb,forb,1,2,2,20,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cheilanthes_villosa,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CHVI4,nrcs_plants_symbol,CHVI4,Chloris virgata,feather fingergrass,graminoid,graminoid,2,15,15,226.385319,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Chloris_virgata,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CHVI8,nrcs_plants_symbol,CHVI8,Chrysothamnus viscidiflorus,yellow rabbitbrush,forb;shrub,forb;shrub_vine,11,1388,1430,15786.893927,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Chrysothamnus_viscidiflorus,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CHVIA4,nrcs_plants_symbol,CHVIA4,Chrysothamnus viscidiflorus ssp. axillaris,yellow rabbitbrush,shrub,shrub_vine,1,2,2,15,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Chrysothamnus_viscidiflorus,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CHVIL4,nrcs_plants_symbol,CHVIL4,Chrysothamnus viscidiflorus ssp. lanceolatus,yellow rabbitbrush,shrub,shrub_vine,3,10,10,107,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Chrysothamnus_viscidiflorus,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CHVIP4,nrcs_plants_symbol,CHVIP4,Chrysothamnus viscidiflorus ssp. puberulus,yellow rabbitbrush,shrub,shrub_vine,1,1,1,7,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Chrysothamnus_viscidiflorus,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CHVIV2,nrcs_plants_symbol,CHVIV2,Chrysothamnus viscidiflorus ssp. viscidiflorus,yellow rabbitbrush,shrub,shrub_vine,4,14,14,195,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Chrysothamnus_viscidiflorus,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CHVIV4,nrcs_plants_symbol,CHVIV4,Chrysothamnus viscidiflorus ssp. viscidiflorus var. viscidiflorus,yellow rabbitbrush,shrub,shrub_vine,7,43,43,388.80546,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Chrysothamnus_viscidiflorus,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CIAL,nrcs_plants_symbol,CIAL,Circaea alpina,small enchanter's nightshade,forb,forb,8,378,404,4364.299996,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Circaea_alpina,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CIALA,nrcs_plants_symbol,CIALA,Circaea alpina ssp. alpina,small enchanter's nightshade,forb,forb,2,4,4,25,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Circaea_alpina,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CIALP2,nrcs_plants_symbol,CIALP2,Circaea alpina ssp. pacifica,small enchanter's nightshade,forb,forb,2,3,3,43,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Circaea_alpina,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CIAN,nrcs_plants_symbol,CIAN,Cirsium andersonii,rose thistle,forb,forb,1,5,5,26,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cirsium_andersonii,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CIAN2,nrcs_plants_symbol,CIAN2,Cirsium andrewsii,Franciscan thistle,forb,forb,1,1,1,22,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cirsium_andrewsii,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CIAR3,nrcs_plants_symbol,CIAR3,Cirsium arizonicum,Arizona thistle,forb,forb,1,3,3,11,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cirsium_arizonicum,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CIAR4,nrcs_plants_symbol,CIAR4,Cirsium arvense,Canada thistle,forb,forb,9,417,429,4949.361337,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cirsium_arvense,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CIBR2,nrcs_plants_symbol,CIBR2,Cirsium brevistylum,clustered thistle,forb,forb,2,2,2,48,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cirsium_brevistylum,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CICA,nrcs_plants_symbol,CICA,Cinnamomum camphora,camphortree,p2veg_large_tree,large_tree,1,1,1,20,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cinnamomum_camphora,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CICA8,nrcs_plants_symbol,CICA8,Citharexylum caudatum,juniper berry,p2veg_large_tree;p2veg_seedling_sapling_tree,large_tree;seedling_sapling_tree,1,10,11,334.08048,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Citharexylum_caudatum,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CICY,nrcs_plants_symbol,CICY,Cirsium cymosum,peregrine thistle,forb,forb,1,1,1,4,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cirsium_cymosum,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CIDO,nrcs_plants_symbol,CIDO,Cicuta douglasii,western water hemlock,forb,forb,4,17,17,170,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cicuta_douglasii,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CIEA,nrcs_plants_symbol,CIEA,Cirsium eatonii,Eaton's thistle,forb,forb,1,1,1,3,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cirsium_eatonii,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CIED,nrcs_plants_symbol,CIED,Cirsium edule,edible thistle,forb,forb,1,3,3,9,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cirsium_edule,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CIFL,nrcs_plants_symbol,CIFL,Cirsium flodmanii,Flodman's thistle,forb,forb,1,1,1,11,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cirsium_flodmanii,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CIFO,nrcs_plants_symbol,CIFO,Cirsium foliosum,elk thistle,forb,forb,1,1,1,3,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cirsium_foliosum,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CIHO,nrcs_plants_symbol,CIHO,Cirsium hookerianum,white thistle,forb,forb,3,11,11,59.462475,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cirsium_hookerianum,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CIIN,nrcs_plants_symbol,CIIN,Cichorium intybus,chicory,forb,forb,3,7,8,79.162587,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cichorium_intybus,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CILA2,nrcs_plants_symbol,CILA2,Cinna latifolia,drooping woodreed,graminoid,graminoid,8,33,34,397.049052,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cinna_latifolia,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CIMA2,nrcs_plants_symbol,CIMA2,Cicuta maculata,spotted water hemlock,forb,forb,2,2,2,15,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cicuta_maculata,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CIMO,nrcs_plants_symbol,CIMO,Cirsium mohavense,Mojave thistle,forb,forb,1,1,1,4,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cirsium_mohavense,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CINE,nrcs_plants_symbol,CINE,Cirsium neomexicanum,New Mexico thistle,forb,forb,1,1,1,7,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cirsium_neomexicanum,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CIOC,nrcs_plants_symbol,CIOC,Cirsium occidentale,cobwebby thistle,forb,forb,1,1,1,3,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cirsium_occidentale,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CIOC2,nrcs_plants_symbol,CIOC2,Cirsium ochrocentrum,yellowspine thistle,forb,forb,1,1,1,21,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cirsium_ochrocentrum,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CIOCC4,nrcs_plants_symbol,CIOCC4,Cirsium occidentale var. californicum,cobwebby thistle,forb,forb,1,3,3,51,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cirsium_occidentale,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CIPY2,nrcs_plants_symbol,CIPY2,Cirsium pyrenaicum,Pyrenean thistle,forb,forb,1,1,1,9,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cirsium_pyrenaicum,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CISC2,nrcs_plants_symbol,CISC2,Cirsium scariosum,meadow thistle,forb,forb,3,3,3,24,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cirsium_scariosum,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CISU,nrcs_plants_symbol,CISU,Cirsium subniveum,Jackson Hole thistle,forb,forb,2,2,2,8,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cirsium_subniveum,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CIUM,nrcs_plants_symbol,CIUM,Cistanthe umbellata,Mt. Hood pussypaws,forb,forb,2,2,2,14,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cistanthe_umbellata,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CIUMU,nrcs_plants_symbol,CIUMU,Cistanthe umbellata var. umbellata,Mt. Hood pussypaws,forb,forb,2,2,2,13,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cistanthe_umbellata,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CIUN,nrcs_plants_symbol,CIUN,Cirsium undulatum,wavyleaf thistle,forb,forb,3,5,5,36,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cirsium_undulatum,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CIUNT,nrcs_plants_symbol,CIUNT,Cirsium undulatum var. tracyi,Tracy's thistle,forb,forb,1,1,1,5,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cirsium_undulatum,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CIVE2,nrcs_plants_symbol,CIVE2,Cinnamomum verum,cinnamon,p2veg_seedling_sapling_tree,seedling_sapling_tree,1,3,3,61,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cinnamomum_verum,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CIVI5,nrcs_plants_symbol,CIVI5,Cicuta virosa,Mackenzie's water hemlock,forb,forb,1,1,1,6,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cicuta_virosa,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CIVU,nrcs_plants_symbol,CIVU,Cirsium vulgare,bull thistle,forb,forb,8,238,254,2240.788808,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cirsium_vulgare,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CIWH,nrcs_plants_symbol,CIWH,Cirsium wheeleri,Wheeler's thistle,forb,forb,2,5,5,32,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Cirsium_wheeleri,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CLAM,nrcs_plants_symbol,CLAM,Clarkia amoena,farewell to spring,forb,forb,2,4,5,33.95977,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Clarkia_amoena,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CLAN2,nrcs_plants_symbol,CLAN2,Clintonia andrewsiana,Andrew's clintonia,forb,forb,1,1,1,7,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Clintonia_andrewsiana,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CLAR3,nrcs_plants_symbol,CLAR3,Claytonia arenicola,sand springbeauty,forb,forb,1,1,1,3,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Claytonia_arenicola,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CLBI,nrcs_plants_symbol,CLBI,Clarkia biloba,twolobe clarkia,forb,forb,1,2,2,5.636877,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Clarkia_biloba,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CLCO2,nrcs_plants_symbol,CLCO2,Clematis columbiana,rock clematis,forb;shrub,forb;shrub_vine,6,23,23,203.066883,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Clematis_columbiana,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CLCO3,nrcs_plants_symbol,CLCO3,Claytonia cordifolia,heartleaf springbeauty,forb,forb,3,66,67,1334.405515,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Claytonia_cordifolia,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CLCOC2,nrcs_plants_symbol,CLCOC2,Clematis columbiana var. columbiana,rock clematis,forb;shrub,forb;shrub_vine,2,17,17,92,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Clematis_columbiana,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
p2veg:CLCOT,nrcs_plants_symbol,CLCOT,Clematis columbiana var. tenuiloba,rock clematis,forb,forb,1,1,1,5,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Clematis_columbiana,TRUE,available,available,FALSE,,,TRUE,TRUE,FALSE,,,,,usable_study_area_niche,Species has a study-area-clipped niche and is available for downstream analysis.,,,
