"site_id","def","pr","tmmn","tmmx"
"3006313010690",434.846666666667,376.033333333333,-3.61166666666667,12.0652777777778
"3006830010690",427.566666666667,376.066666666667,-3.5175,11.7797222222222
"3007103010690",408.73,372.833333333333,-4.16888888888889,11.6180555555556
"3007362010690",415.196666666667,369.833333333333,-4.11611111111111,11.7341666666667
"3010483010690",374.226666666667,481.466666666667,-3.31972222222222,10.5047222222222
"3010652010690",360.743333333333,487.4,-3.41861111111111,10.3811111111111
"3010783010690",438.396666666667,367.433333333333,-3.28388888888889,11.3083333333333
"3010821010690",560.2,337.166666666667,-1.72583333333333,12.8116666666667
"3010965010690",563.613333333333,338.8,-1.70527777777778,12.945
"3011083010690",637.406666666667,304.833333333333,-0.898888888888889,13.6211111111111
"3011608010690",543.34,336.066666666667,-2.14611111111111,12.7116666666667
"3011877010690",371.996666666667,396.066666666667,-4.26444444444444,10.1961111111111
"3011988010690",396.573333333333,402.733333333333,-3.75055555555556,10.7072222222222
"3012515010690",474.286666666667,344.1,-3.10555555555556,11.7794444444444
"3012653010690",380.17,417.166666666667,-3.75611111111111,10.6394444444444
"3012833010690",436.443333333333,358.9,-3.53388888888889,11.3091666666667
"3012990010690",521.773333333333,347.266666666667,-2.32722222222222,12.5138888888889
"3013021010690",473.776666666667,375.3,-2.685,11.9236111111111
"3013393010690",592.06,303.366666666667,-1.98388888888889,13.3438888888889
"3013508010690",373.076666666667,391.9,-4.28222222222222,10.325
"3013762010690",601.193333333333,297.7,-1.875,13.3477777777778
"3013969010690",437.76,354.933333333333,-3.38722222222222,11.3963888888889
"3014188010690",437.76,354.933333333333,-3.38722222222222,11.3963888888889
"3014216010690",520.333333333333,343.7,-2.28861111111111,12.4758333333333
"3014642010690",638.48,285.833333333333,-1.1825,13.8586111111111
"3014800010690",507.09,359.8,-2.1875,12.4402777777778
"3014834010690",749.52,235.933333333333,-0.214166666666667,15.0772222222222
"3015567010690",391.473333333333,544.1,-1.99277777777778,12.385
"3015754010690",344.533333333333,531.633333333333,-2.89694444444444,11.2388888888889
"3015919010690",312.58,532.533333333333,-3.59833333333333,10.33
"3016096010690",285.293333333333,536.8,-4.28361111111111,9.365
"3016478010690",283.036666666667,526.633333333333,-4.27555555555556,9.46777777777778
"3016695010690",255.13,543.566666666667,-5.01027777777778,8.50138888888889
"3016774010690",292.033333333333,519.6,-3.98138888888889,9.79111111111111
"3017151010690",404.446666666667,452.7,-2.50027777777778,11.9611111111111
"3017306010690",286.946666666667,511.733333333333,-4.28055555555556,9.50416666666667
"3017511010690",436.803333333333,438.6,-2.24444444444444,12.3155555555556
"3017687010690",305.486666666667,491,-4.0075,9.92166666666667
"3017814010690",388.766666666667,443.833333333333,-2.92416666666667,11.4705555555556
"3017839010690",330.33,481.7,-3.52944444444444,10.4366666666667
