DAMAGE_AGENT_CD,official_label,scientific_name_or_other,official_group_code,agent_group,is_insect_agent,threshold,region,source,source_pdf_page,definition_source_version,manual_version_applicability,code_status,review_status
22051,Phomopsis canker,Phomopsis spp.,22000,Cankers,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",966,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
22052,cypress canker,Seiridium cardinale,22000,Cankers,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",966,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
22053,butternut canker,Sirococcus clavigignenti-jugl.,22000,Cankers,FALSE,Any occurrence.,NRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",966,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
22054,maple canker,Steganosporium spp.,22000,Cankers,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",966,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
22055,Thyronectria canker,Thyronectria austro-americana,22000,Cankers,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",966,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
22056,citrus canker,Xanthomonas citri,22000,Cankers,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",966,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
22057,Cytospora canker of aspen,Cytospora chrysosperma,22000,Cankers,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",966,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
22058,Dothichiza canker,Dothichiza populae,22000,Cankers,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",966,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
22060,Leucocytospora canker of spruce,Leucocytospora kunzei,22000,Cankers,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",966,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
22073,hemlock canker,Xenomeris abietis,22000,Cankers,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",966,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
22075,Lachnellula canker,Lachnellula flavovirens,22000,Cankers,FALSE,Any occurrence.,NRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",966,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
22076,strumella canker,Strumella coryneoidea,22000,Cankers,FALSE,Any occurrence.,NRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",966,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
22077,phomopsis blight,Phomopsis juniperovora,22000,Cankers,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",966,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
22078,fusarium canker of yellow poplar,Fusarium solani,22000,Cankers,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",966,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
22079,sterile conk of maple and beech,Inonotus glomeratus,22000,Cankers,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",966,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
22080,canker of spruce,Aleurodiscus spp.,22000,Cankers,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",966,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
22082,Discocainia canker,Discocainia treleasei,22000,Cankers,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",966,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
22083,red ring rot canker,Phellinus pini var. cancriformans,22000,Cankers,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",966,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
22084,Douglas-fir cankers,Douglas-fir cankers,22000,Cankers,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",966,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
22085,Scleroderris canker of western firs,Grovesiella abieticola,22000,Cankers,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",966,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
22086,Thousand cankers disease,Geosmithia morbida,22000,Cankers,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",966,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
22087,nonrust canker,unknown,22000,Cankers,FALSE,Damage >=20% of bole circumference (in a running 3-foot section) at point of occurrence.,PNWRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",967,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
22099,aspen running canker,Neodothiora populina,22000,Cankers,FALSE,Any occurrence.,PNWRS-AK,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",967,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
22300,other canker disease (known),other canker disease (known),22000,Cankers,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",967,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
